jugador;equipo;partido_id;minuto;segundo;x;y;tipo_evento
Mohamed Naser Elsayed Elneny;Egypt;7578;44;6;45;42;Pressure
Abdalla Mahmoud El Said Bekhit;Egypt;7578;44;9;44;27;Pressure
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;44;12;82;53;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;44;14;91;57;Ball Receipt*
Luis Alberto SuArez Di≠az;Uruguay;7578;44;14;91;57;Carry
Tarek Hamed;Egypt;7578;44;14;27;25;Pressure
Luis Alberto SuArez Di≠az;Uruguay;7578;44;16;87;57;Pass
Guillermo Varela Olivera;Uruguay;7578;44;17;86;72;Ball Receipt*
Guillermo Varela Olivera;Uruguay;7578;44;17;86;72;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;44;19;27;9;Dribbled Past
Guillermo Varela Olivera;Uruguay;7578;44;19;94;72;Dribble
Guillermo Varela Olivera;Uruguay;7578;44;19;94;72;Carry
Guillermo Varela Olivera;Uruguay;7578;44;20;99;69;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;44;21;110;74;Ball Receipt*
Nahitan Michel NAndez Acosta;Uruguay;7578;44;21;111;73;Pass
Amr Medhat Warda;Egypt;7578;44;26;28;73;Ball Recovery
Amr Medhat Warda;Egypt;7578;44;26;28;73;Carry
Amr Medhat Warda;Egypt;7578;44;29;43;66;Pass
Marwan Mohsen;Egypt;7578;44;30;67;74;Ball Receipt*
Marwan Mohsen;Egypt;7578;44;30;67;74;Carry
Diego Roberto Godin Leal;Uruguay;7578;44;30;53;6;Pressure
Marwan Mohsen;Egypt;7578;44;31;65;75;Pass
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;44;32;54;75;Ball Receipt*
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;44;32;54;75;Carry
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;44;33;56;75;Pass
Edinson Roberto Cavani Gomez;Uruguay;7578;44;34;64;27;Pressure
Tarek Hamed;Egypt;7578;44;35;58;46;Ball Receipt*
Tarek Hamed;Egypt;7578;44;35;58;45;Pass
Mohamed Naser Elsayed Elneny;Egypt;7578;44;36;49;48;Ball Receipt*
Mohamed Naser Elsayed Elneny;Egypt;7578;44;36;49;48;Carry
Mohamed Naser Elsayed Elneny;Egypt;7578;44;39;54;52;Pass
Amr Medhat Warda;Egypt;7578;44;40;77;54;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;44;40;46;29;Interception
Rodrigo Bentancur ColmAn;Uruguay;7578;44;40;46;29;Carry
Rodrigo Bentancur ColmAn;Uruguay;7578;44;45;78;41;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;44;46;93;36;Ball Receipt*
Luis Alberto SuArez Di≠az;Uruguay;7578;44;46;93;36;Carry
Luis Alberto SuArez Di≠az;Uruguay;7578;44;47;95;33;Dribble
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;44;47;26;48;Duel
Tarek Hamed;Egypt;7578;44;48;28;38;Pass
Amr Medhat Warda;Egypt;7578;44;50;34;53;Ball Receipt*
Amr Medhat Warda;Egypt;7578;44;50;34;53;Carry
Amr Medhat Warda;Egypt;7578;44;52;42;51;Pass
Abdalla Mahmoud El Said Bekhit;Egypt;7578;44;54;65;31;Ball Receipt*
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;44;54;55;46;Interception
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;44;54;55;46;Carry
Abdalla Mahmoud El Said Bekhit;Egypt;7578;44;54;63;32;Pressure
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;44;56;65;45;Dribble
Tarek Hamed;Egypt;7578;44;56;56;36;Duel
Tarek Hamed;Egypt;7578;44;56;56;36;Carry
Tarek Hamed;Egypt;7578;44;58;50;30;Pass
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;44;59;47;16;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;44;59;47;16;Carry
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;45;1;55;11;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;45;3;65;5;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;45;3;65;5;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;45;7;85;5;Pass
Tarek Hamed;Egypt;7578;45;8;74;14;Ball Receipt*
Tarek Hamed;Egypt;7578;45;8;72;13;Pass
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;45;9;72;3;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;45;9;72;3;Carry
Nahitan Michel NAndez Acosta;Uruguay;7578;45;12;39;75;Pressure
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;45;12;72;5;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;45;13;79;13;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;45;13;81;11;Pass
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;45;15;53;8;Ball Receipt*
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;45;15;53;8;Carry
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;45;17;53;10;Pass
Ali Gabr;Egypt;7578;45;19;34;40;Ball Receipt*
Ali Gabr;Egypt;7578;45;19;34;40;Carry
Ali Gabr;Egypt;7578;45;21;34;39;Pass
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;45;23;55;68;Ball Receipt*
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;45;23;55;68;Carry
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;45;26;56;64;Pass
Abdalla Mahmoud El Said Bekhit;Egypt;7578;45;26;71;52;Ball Receipt*
Abdalla Mahmoud El Said Bekhit;Egypt;7578;45;26;70;51;Pass
Marwan Mohsen;Egypt;7578;45;28;82;65;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;45;40;54;29;Pass
Matias Vecino Falero;Uruguay;7578;45;41;53;42;Ball Receipt*
Matias Vecino Falero;Uruguay;7578;45;41;53;42;Carry
Matias Vecino Falero;Uruguay;7578;45;42;54;44;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;45;43;63;70;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;45;43;64;20;Interception
Mahmoud Ibrahim Hassan;Egypt;7578;45;43;64;20;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;45;50;103;20;Pass
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;45;51;15;53;Pressure
Abdalla Mahmoud El Said Bekhit;Egypt;7578;45;51;100;31;Ball Receipt*
Abdalla Mahmoud El Said Bekhit;Egypt;7578;45;51;101;30;Pass
Marwan Mohsen;Egypt;7578;45;51;109;38;Ball Receipt*
Diego Roberto Godin Leal;Uruguay;7578;45;51;11;43;Clearance
Tarek Hamed;Egypt;7578;45;53;88;35;Ball Recovery
Tarek Hamed;Egypt;7578;45;53;88;35;Carry
Tarek Hamed;Egypt;7578;45;54;88;37;Shot
Rodrigo Bentancur ColmAn;Uruguay;7578;45;54;26;43;Block
Nestor Fernando Muslera Micol;Uruguay;7578;45;54;2;43;Goal Keeper
Tarek Hamed;Egypt;7578;45;57;88;41;Duel
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;45;57;33;40;Pass
Diego Roberto Godin Leal;Uruguay;7578;45;59;26;40;Ball Receipt*
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;46;7;90;36;Pass
Diego Roberto Godin Leal;Uruguay;7578;46;9;94;46;Ball Receipt*
Diego Roberto Godin Leal;Uruguay;7578;46;9;94;46;Carry
Diego Roberto Godin Leal;Uruguay;7578;46;10;97;42;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;46;11;99;52;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;46;11;22;30;Interception
Abdalla Mahmoud El Said Bekhit;Egypt;7578;45;0;61;41;Pass
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;45;4;40;36;Ball Receipt*
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;45;4;40;38;Pass
Amr Medhat Warda;Egypt;7578;45;7;86;74;Ball Receipt*
Amr Medhat Warda;Egypt;7578;45;7;88;74;Duel
Jose Marti≠n CAceres Silva;Uruguay;7578;45;7;33;7;Pass
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;45;8;42;10;Ball Receipt*
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;45;8;42;10;Carry
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;45;8;42;10;Pass
Edinson Roberto Cavani Gomez;Uruguay;7578;45;9;57;23;Ball Receipt*
Edinson Roberto Cavani Gomez;Uruguay;7578;45;9;57;23;Carry
Edinson Roberto Cavani Gomez;Uruguay;7578;45;10;53;28;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;45;12;60;63;Ball Receipt*
Nahitan Michel NAndez Acosta;Uruguay;7578;45;12;60;63;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;45;14;52;25;Pressure
Nahitan Michel NAndez Acosta;Uruguay;7578;45;19;84;63;Pass
Rodrigo Bentancur ColmAn;Uruguay;7578;45;22;76;37;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;45;22;76;37;Carry
Rodrigo Bentancur ColmAn;Uruguay;7578;45;23;80;29;Pass
Jose Marti≠n CAceres Silva;Uruguay;7578;45;25;83;9;Ball Receipt*
Jose Marti≠n CAceres Silva;Uruguay;7578;45;25;83;11;Pass
Rodrigo Bentancur ColmAn;Uruguay;7578;45;28;70;21;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;45;28;71;29;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;45;31;47;13;Pressure
Guillermo Varela Olivera;Uruguay;7578;45;31;72;75;Ball Receipt*
Guillermo Varela Olivera;Uruguay;7578;45;31;72;75;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;45;33;89;77;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;45;33;33;7;Interception
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;45;33;33;7;Carry
Nahitan Michel NAndez Acosta;Uruguay;7578;45;33;88;74;Pressure
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;45;36;26;11;Pass
Marwan Mohsen;Egypt;7578;45;39;58;5;Ball Receipt*
Marwan Mohsen;Egypt;7578;45;39;58;5;Carry
Marwan Mohsen;Egypt;7578;45;39;58;5;Miscontrol
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;45;40;62;78;Pass
Matias Vecino Falero;Uruguay;7578;45;41;65;72;Ball Receipt*
Abdalla Mahmoud El Said Bekhit;Egypt;7578;45;41;51;10;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;45;42;76;6;Ball Receipt*
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;45;42;55;74;Pass
Diego Roberto Godin Leal;Uruguay;7578;45;44;46;61;Ball Receipt*
Diego Roberto Godin Leal;Uruguay;7578;45;44;46;61;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;45;47;87;57;Ball Receipt*
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;45;47;34;21;Pass
Edinson Roberto Cavani Gomez;Uruguay;7578;45;48;86;40;Ball Recovery
Edinson Roberto Cavani Gomez;Uruguay;7578;45;48;86;40;Carry
Edinson Roberto Cavani Gomez;Uruguay;7578;45;49;87;40;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;45;51;109;49;Ball Receipt*
Luis Alberto SuArez Di≠az;Uruguay;7578;45;51;109;49;Carry
Luis Alberto SuArez Di≠az;Uruguay;7578;45;51;114;48;Shot
Mohamed El Sayed Mohamed El Shenawy Gomaa;Egypt;7578;45;52;5;35;Goal Keeper
Edinson Roberto Cavani Gomez;Uruguay;7578;45;55;105;25;Ball Recovery
Edinson Roberto Cavani Gomez;Uruguay;7578;45;55;105;25;Carry
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;45;56;10;61;Pressure
Edinson Roberto Cavani Gomez;Uruguay;7578;45;56;107;17;Miscontrol
Mohamed El Sayed Mohamed El Shenawy Gomaa;Egypt;7578;46;27;7;41;Pass
Marwan Mohsen;Egypt;7578;46;30;64;76;Ball Receipt*
Marwan Mohsen;Egypt;7578;46;30;65;77;Pass
Matias Vecino Falero;Uruguay;7578;46;33;50;26;Ball Recovery
Matias Vecino Falero;Uruguay;7578;46;33;50;26;Carry
Matias Vecino Falero;Uruguay;7578;46;34;51;30;Pass
Guillermo Varela Olivera;Uruguay;7578;46;35;41;61;Ball Receipt*
Guillermo Varela Olivera;Uruguay;7578;46;35;41;61;Carry
Guillermo Varela Olivera;Uruguay;7578;46;39;57;72;Pass
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;46;41;45;57;Ball Receipt*
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;46;41;45;57;Carry
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;46;41;45;57;Pass
Rodrigo Bentancur ColmAn;Uruguay;7578;46;43;48;39;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;46;43;48;39;Carry
Rodrigo Bentancur ColmAn;Uruguay;7578;46;45;54;39;Pass
Mohamed Naser Elsayed Elneny;Egypt;7578;46;46;45;50;Pressure
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;46;46;68;29;Ball Receipt*
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;46;46;68;29;Carry
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;46;51;86;44;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;46;52;104;71;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;46;52;22;17;Interception
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;46;54;89;48;Ball Recovery
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;46;54;89;48;Carry
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;46;55;89;55;Dispossessed
Abdalla Mahmoud El Said Bekhit;Egypt;7578;46;55;32;26;Duel
Abdalla Mahmoud El Said Bekhit;Egypt;7578;46;55;32;26;Carry
Abdalla Mahmoud El Said Bekhit;Egypt;7578;46;55;33;38;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;46;56;38;27;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;46;56;38;27;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;47;1;69;3;Dribble
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;47;1;52;78;Duel
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;47;1;52;78;Carry
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;47;6;65;67;Pass
Rodrigo Bentancur ColmAn;Uruguay;7578;47;7;61;48;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;47;7;61;48;Carry
Rodrigo Bentancur ColmAn;Uruguay;7578;47;9;67;45;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;47;10;88;48;Ball Receipt*
Luis Alberto SuArez Di≠az;Uruguay;7578;47;10;88;48;Pass
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;47;12;96;55;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;47;12;21;25;Ball Recovery
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;47;12;21;25;Carry
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;47;14;21;23;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;47;15;34;9;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;47;15;34;9;Carry
Matias Vecino Falero;Uruguay;7578;47;15;85;66;Pressure
Mahmoud Ibrahim Hassan;Egypt;7578;47;18;27;3;Pass
Tarek Hamed;Egypt;7578;47;19;26;12;Ball Receipt*
Tarek Hamed;Egypt;7578;47;19;26;12;Carry
Rodrigo Bentancur ColmAn;Uruguay;7578;47;20;96;68;Pressure
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;47;21;96;64;Foul Committed
Tarek Hamed;Egypt;7578;47;21;25;17;Foul Won
Mohamed El Sayed Mohamed El Shenawy Gomaa;Egypt;7578;47;48;26;18;Pass
Marwan Mohsen;Egypt;7578;47;53;106;8;Ball Receipt*
Guillermo Varela Olivera;Uruguay;7578;48;8;26;79;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;48;10;58;76;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;48;10;67;5;Pass
Tarek Hamed;Egypt;7578;48;11;70;14;Ball Receipt*
Tarek Hamed;Egypt;7578;48;11;70;16;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;48;12;75;4;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;49;13;38;13;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;49;16;55;3;Ball Receipt*
Guillermo Varela Olivera;Uruguay;7578;49;27;53;80;Pass
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;49;29;36;70;Ball Receipt*
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;49;29;36;70;Carry
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;49;30;36;70;Pass
Matias Vecino Falero;Uruguay;7578;49;32;54;58;Ball Receipt*
Matias Vecino Falero;Uruguay;7578;49;32;54;58;Carry
Matias Vecino Falero;Uruguay;7578;49;34;59;55;Pass
Guillermo Varela Olivera;Uruguay;7578;49;36;65;71;Ball Receipt*
Guillermo Varela Olivera;Uruguay;7578;49;36;65;71;Carry
Guillermo Varela Olivera;Uruguay;7578;49;37;66;73;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;49;37;72;78;Ball Receipt*
Nahitan Michel NAndez Acosta;Uruguay;7578;49;37;72;78;Carry
Nahitan Michel NAndez Acosta;Uruguay;7578;49;38;72;78;Pass
Matias Vecino Falero;Uruguay;7578;49;39;65;64;Ball Receipt*
Matias Vecino Falero;Uruguay;7578;49;39;65;64;Carry
Marwan Mohsen;Egypt;7578;49;40;54;22;Pressure
Matias Vecino Falero;Uruguay;7578;49;42;82;66;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;49;44;93;68;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;50;8;28;1;Pass
Abdalla Mahmoud El Said Bekhit;Egypt;7578;50;10;50;5;Ball Receipt*
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;50;10;70;75;Interception
Guillermo Varela Olivera;Uruguay;7578;50;12;68;72;Ball Recovery
Guillermo Varela Olivera;Uruguay;7578;50;12;68;72;Carry
Guillermo Varela Olivera;Uruguay;7578;50;13;74;69;Pass
Edinson Roberto Cavani Gomez;Uruguay;7578;50;14;83;65;Ball Receipt*
Edinson Roberto Cavani Gomez;Uruguay;7578;50;14;83;65;Carry
Edinson Roberto Cavani Gomez;Uruguay;7578;50;15;84;63;Dribble
Sam Morsy;Egypt;7578;50;15;37;18;Duel
Mohamed Naser Elsayed Elneny;Egypt;7578;50;16;32;27;Pass
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;50;17;65;74;Pressure
Mahmoud Ibrahim Hassan;Egypt;7578;50;17;51;5;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;50;17;51;5;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;50;18;49;3;Pass
Marwan Mohsen;Egypt;7578;50;18;55;18;Ball Receipt*
Matias Vecino Falero;Uruguay;7578;50;18;64;66;Interception
Matias Vecino Falero;Uruguay;7578;50;18;64;66;Carry
Matias Vecino Falero;Uruguay;7578;50;19;64;71;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;50;20;73;76;Ball Receipt*
Nahitan Michel NAndez Acosta;Uruguay;7578;50;20;73;76;Carry
Nahitan Michel NAndez Acosta;Uruguay;7578;50;21;77;77;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;50;21;87;62;Ball Receipt*
Luis Alberto SuArez Di≠az;Uruguay;7578;50;21;87;62;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;50;23;76;66;Ball Receipt*
Nahitan Michel NAndez Acosta;Uruguay;7578;50;23;76;66;Pass
Rodrigo Bentancur ColmAn;Uruguay;7578;50;24;71;48;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;50;24;71;48;Carry
Rodrigo Bentancur ColmAn;Uruguay;7578;50;26;75;43;Pass
Jose Marti≠n CAceres Silva;Uruguay;7578;50;28;80;12;Ball Receipt*
Jose Marti≠n CAceres Silva;Uruguay;7578;50;28;80;12;Pass
Rodrigo Bentancur ColmAn;Uruguay;7578;50;30;71;31;Ball Receipt*
Rodrigo Bentancur ColmAn;Uruguay;7578;50;30;71;31;Carry
Mohamed Naser Elsayed Elneny;Egypt;7578;50;31;46;58;Pressure
Rodrigo Bentancur ColmAn;Uruguay;7578;50;35;60;27;Pass
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;50;36;57;55;Ball Receipt*
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;50;36;57;55;Carry
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;50;39;65;57;Pass
Sam Morsy;Egypt;7578;50;40;40;22;Block
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;50;42;17;36;Clearance
Nahitan Michel NAndez Acosta;Uruguay;7578;50;45;102;47;Duel
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;50;45;19;34;Pass
Sam Morsy;Egypt;7578;50;46;26;38;Ball Receipt*
Sam Morsy;Egypt;7578;50;46;26;38;Carry
Nahitan Michel NAndez Acosta;Uruguay;7578;50;46;98;49;Pressure
Sam Morsy;Egypt;7578;50;48;28;39;Dispossessed
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;50;48;93;42;Duel
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;50;49;27;39;Clearance
Jose Marti≠n CAceres Silva;Uruguay;7578;50;53;59;25;Ball Recovery
Jose Marti≠n CAceres Silva;Uruguay;7578;50;53;59;25;Carry
Jose Marti≠n CAceres Silva;Uruguay;7578;50;55;55;27;Pass
Diego Roberto Godin Leal;Uruguay;7578;50;57;45;41;Ball Receipt*
Diego Roberto Godin Leal;Uruguay;7578;50;57;45;41;Carry
Diego Roberto Godin Leal;Uruguay;7578;50;59;48;41;Pass
Guillermo Varela Olivera;Uruguay;7578;51;2;93;75;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;51;2;21;20;Ball Recovery
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;51;2;21;20;Carry
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;51;5;22;23;Pass
Marwan Mohsen;Egypt;7578;51;7;64;27;Ball Receipt*
Jose Mari≠a Gimenez de Vargas;Uruguay;7578;51;7;56;54;Duel
Marwan Mohsen;Egypt;7578;51;7;65;27;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;51;8;72;17;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;51;8;72;17;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;51;11;92;32;Pass
Abdalla Mahmoud El Said Bekhit;Egypt;7578;51;11;96;43;Ball Receipt*
Diego Roberto Godin Leal;Uruguay;7578;51;11;26;44;Block
Marwan Mohsen;Egypt;7578;51;19;100;1;Pass
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;51;21;98;8;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;51;21;98;8;Carry
Matias Vecino Falero;Uruguay;7578;51;22;14;69;Pressure
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;51;24;111;14;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;51;25;106;27;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;51;25;106;27;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;51;25;106;27;Pass
Abdalla Mahmoud El Said Bekhit;Egypt;7578;51;27;117;24;Ball Receipt*
Nestor Fernando Muslera Micol;Uruguay;7578;51;52;6;40;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;51;58;87;34;Ball Receipt*
Ahmed Fathy Abdel Meneim Ibrahim;Egypt;7578;51;58;33;44;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;51;59;94;38;Pressure
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;51;59;26;38;Ball Receipt*
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;51;59;27;38;Pass
Mahmoud Ibrahim Hassan;Egypt;7578;52;1;48;27;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;52;1;48;27;Carry
Mahmoud Ibrahim Hassan;Egypt;7578;52;5;81;4;Dribble
Guillermo Varela Olivera;Uruguay;7578;52;5;40;77;Duel
Guillermo Varela Olivera;Uruguay;7578;52;5;40;77;Carry
Guillermo Varela Olivera;Uruguay;7578;52;6;34;73;Pass
Matias Vecino Falero;Uruguay;7578;52;6;40;70;Ball Receipt*
Mahmoud Ibrahim Hassan;Egypt;7578;52;6;89;11;Foul Committed
Guillermo Varela Olivera;Uruguay;7578;52;6;32;70;Foul Won
Matias Vecino Falero;Uruguay;7578;52;7;41;70;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;52;8;56;76;Ball Receipt*
Nahitan Michel NAndez Acosta;Uruguay;7578;52;8;56;76;Carry
Nahitan Michel NAndez Acosta;Uruguay;7578;52;9;57;77;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;52;11;69;58;Ball Receipt*
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;52;11;50;25;Pass
Guillermo Varela Olivera;Uruguay;7578;52;36;13;80;Pass
Luis Alberto SuArez Di≠az;Uruguay;7578;52;37;33;78;Ball Receipt*
Luis Alberto SuArez Di≠az;Uruguay;7578;52;37;33;78;Pass
Edinson Roberto Cavani Gomez;Uruguay;7578;52;38;33;75;Ball Receipt*
Mohamed Abdul Shafy Sayed Abouezeid;Egypt;7578;52;38;77;9;Pass
Mohamed Naser Elsayed Elneny;Egypt;7578;52;40;73;18;Ball Receipt*
Mohamed Naser Elsayed Elneny;Egypt;7578;52;40;73;19;Pass
Ali Gabr;Egypt;7578;52;43;47;32;Ball Receipt*
Ali Gabr;Egypt;7578;52;43;53;27;Pass
Abdalla Mahmoud El Said Bekhit;Egypt;7578;52;45;82;30;Ball Receipt*
Matias Vecino Falero;Uruguay;7578;52;45;44;52;Ball Recovery
Matias Vecino Falero;Uruguay;7578;52;45;44;52;Carry
Sam Morsy;Egypt;7578;52;46;72;27;Pressure
Matias Vecino Falero;Uruguay;7578;52;47;54;68;Pass
Nahitan Michel NAndez Acosta;Uruguay;7578;52;52;103;78;Ball Receipt*
Nahitan Michel NAndez Acosta;Uruguay;7578;52;52;103;78;Carry
Ahmed Elsayed Ali Elsayed Hegazy;Egypt;7578;52;52;17;6;Pressure
Nahitan Michel NAndez Acosta;Uruguay;7578;52;54;107;74;Pass
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;52;56;105;45;Ball Receipt*
Mohamed Naser Elsayed Elneny;Egypt;7578;52;56;18;37;Ball Recovery
Mohamed Naser Elsayed Elneny;Egypt;7578;52;56;18;37;Carry
Mohamed Naser Elsayed Elneny;Egypt;7578;52;57;19;35;Dispossessed
Giorgian Daniel De Arrascaeta Benedetti;Uruguay;7578;52;57;102;46;Duel
Luis Alberto SuArez Di≠az;Uruguay;7578;52;58;96;23;Ball Recovery
Luis Alberto SuArez Di≠az;Uruguay;7578;52;58;96;23;Carry
